"id","send_date","estimated_age","age_range","channel","coupon","clicked","last_step","nb_units","order_value"
49363,2019-04-18,"21","18-30","SMS",2,0,"received",0,0
49364,2019-04-30,"43","31-45","Email",2,0,"received",0,0
49365,2019-04-24,"60","60+","Email",2,0,"received",0,0
49366,2019-04-17,"38","31-45","Email",4,1,"saw review",0,0
49367,2019-04-26,"60","46-60","SMS",4,1,"added to cart",0,0
49368,2019-04-27,"41","31-45","Email",2,0,"received",0,0
49369,2019-04-01,"74","60+","Email",4,0,"received",0,0
49370,2019-05-01,"23","18-30","SMS",2,0,"received",0,0
49371,2019-04-12,"48","46-60","SMS",6,0,"received",0,0
49372,2019-04-15,"30","18-30","SMS",2,0,"received",0,0
49373,2019-04-25,"25","18-30","SMS",2,0,"received",0,0
49374,2019-04-23,"34","31-45","SMS",4,0,"received",0,0
49375,2019-04-01,"47","46-60","Email",2,0,"received",0,0
49376,2019-04-04,"35","31-45","Email",2,0,"received",0,0
49377,2019-04-02,"36","31-45","SMS",4,0,"received",0,0
49378,2019-04-08,"28","18-30","Email",2,0,"received",0,0
49379,2019-04-06,"27","18-30","Email",2,0,"received",0,0
49380,2019-04-14,"58","46-60","SMS",2,0,"received",0,0
49381,2019-04-01,"42","31-45","SMS",4,0,"received",0,0
49382,2019-04-28,"35","31-45","Email",2,0,"received",0,0
49383,2019-04-20,"54","46-60","Email",4,0,"received",0,0
49384,2019-04-13,"52","46-60","Email",2,0,"received",0,0
49385,2019-04-17,"28","18-30","SMS",2,0,"received",0,0
49386,2019-04-27,"33","31-45","Email",6,0,"received",0,0
49387,2019-04-16,"22","18-30","SMS",2,1,"payment page",0,0
49388,2019-04-23,"27","18-30","Email",2,0,"received",0,0
49389,2019-04-13,"33","31-45","Email",4,0,"received",0,0
49390,2019-04-27,"30","18-30","Email",2,0,"received",0,0
49391,2019-04-27,"36","31-45","SMS",2,0,"received",0,0
49392,2019-04-01,"60","60+","SMS",2,0,"received",0,0
49393,2019-04-16,"50","46-60","SMS",2,0,"received",0,0
49394,2019-04-03,"39","31-45","SMS",2,0,"received",0,0
49395,2019-04-07,"35","31-45","Email",2,0,"received",0,0
49396,2019-04-26,"47","46-60","SMS",4,0,"received",0,0
49397,2019-04-22,"19","18-30","Email",6,0,"received",0,0
49398,2019-04-05,"20","18-30","SMS",2,0,"received",0,0
49399,2019-04-16,"38","31-45","Email",2,1,"bounced",0,0
49400,2019-04-30,"24","18-30","SMS",2,0,"received",0,0
49401,2019-04-14,"32","31-45","Email",2,0,"received",0,0
49402,2019-04-30,"43","31-45","SMS",2,0,"received",0,0
49403,2019-04-24,"28","18-30","SMS",2,0,"received",0,0
49404,2019-04-04,"47","46-60","SMS",6,0,"received",0,0
49405,2019-04-26,"37","31-45","Email",2,0,"received",0,0
49406,2019-04-04,"45","31-45","Email",2,0,"received",0,0
49407,2019-04-17,"19","18-30","SMS",4,0,"received",0,0
49408,2019-04-15,"33","31-45","Email",2,0,"received",0,0
49409,2019-04-21,"58","46-60","SMS",6,0,"received",0,0
49410,2019-04-02,"56","46-60","Email",2,0,"received",0,0
49411,2019-04-08,"31","31-45","SMS",4,0,"received",0,0
49412,2019-04-16,"38","31-45","SMS",2,0,"received",0,0
49413,2019-04-02,"34","31-45","SMS",2,0,"received",0,0
49414,2019-04-14,"58","46-60","SMS",4,1,"bounced",0,0
49415,2019-04-15,"69","60+","Email",2,0,"received",0,0
49416,2019-04-26,"36","31-45","Email",2,0,"received",0,0
49417,2019-04-19,"29","18-30","SMS",4,0,"received",0,0
49418,2019-04-03,"42","31-45","Email",6,0,"received",0,0
49419,2019-04-24,"41","31-45","SMS",2,0,"received",0,0
49420,2019-04-15,"39","31-45","SMS",2,0,"received",0,0
49421,2019-04-04,"35","31-45","SMS",2,0,"received",0,0
49422,2019-04-23,"64","60+","Email",4,0,"received",0,0
49423,2019-04-12,"37","31-45","SMS",6,0,"received",0,0
49424,2019-04-17,"35","31-45","SMS",2,0,"received",0,0
49425,2019-04-06,"30","18-30","Email",4,0,"received",0,0
49426,2019-04-27,"41","31-45","SMS",2,0,"received",0,0
49427,2019-04-12,"46","46-60","SMS",2,0,"received",0,0
49428,2019-04-25,"23","18-30","Email",2,0,"received",0,0
49429,2019-04-02,"49","46-60","SMS",6,0,"received",0,0
49430,2019-04-23,"59","46-60","Email",6,0,"received",0,0
49431,2019-04-10,"31","31-45","Email",2,0,"received",0,0
49432,2019-04-07,"20","18-30","Email",2,0,"received",0,0
49433,2019-04-01,"34","31-45","SMS",2,0,"received",0,0
49434,2019-04-27,"62","60+","SMS",6,0,"received",0,0
49435,2019-04-05,"39","31-45","Email",4,0,"received",0,0
49436,2019-04-23,"24","18-30","SMS",2,0,"received",0,0
49437,2019-04-13,"19","18-30","Email",2,0,"received",0,0
49438,2019-04-30,"64","60+","Email",4,0,"received",0,0
49439,2019-04-11,"44","31-45","SMS",2,0,"received",0,0
49440,2019-04-07,"33","31-45","Email",2,1,"bounced",0,0
49441,2019-04-24,"34","31-45","SMS",2,0,"received",0,0
49442,2019-04-19,"70","60+","Email",6,0,"received",0,0
49443,2019-04-22,"48","46-60","SMS",2,0,"received",0,0
49444,2019-05-01,"38","31-45","SMS",2,0,"received",0,0
49445,2019-04-21,"39","31-45","SMS",2,0,"received",0,0
49446,2019-05-01,"63","60+","SMS",4,0,"received",0,0
49447,2019-04-26,"24","18-30","Email",2,0,"received",0,0
49448,2019-04-23,"59","46-60","SMS",4,1,"bounced",0,0
49449,2019-04-30,"33","31-45","Email",4,0,"received",0,0
49450,2019-04-08,"35","31-45","SMS",2,0,"received",0,0
49451,2019-05-01,"40","31-45","SMS",4,0,"received",0,0
49452,2019-04-07,"70","60+","Email",2,0,"received",0,0
49453,2019-04-14,"47","46-60","SMS",6,0,"received",0,0
49454,2019-04-12,"34","31-45","SMS",2,0,"received",0,0
49455,2019-04-14,"34","31-45","Email",2,0,"received",0,0
49456,2019-04-28,"38","31-45","SMS",4,0,"received",0,0
49457,2019-04-03,"19","18-30","SMS",2,0,"received",0,0
49458,2019-04-20,"26","18-30","Email",6,0,"received",0,0
49459,2019-04-26,"34","31-45","Email",2,0,"received",0,0
49460,2019-04-25,"37","31-45","SMS",2,0,"received",0,0
49461,2019-04-03,"33","31-45","SMS",2,0,"received",0,0
49462,2019-04-20,"58","46-60","Email",2,1,"bounced",0,0
49463,2019-04-11,"56","46-60","Email",2,0,"received",0,0
49464,2019-04-22,"41","31-45","Email",6,0,"received",0,0
49465,2019-04-11,"52","46-60","SMS",4,0,"received",0,0
49466,2019-04-23,"24","18-30","SMS",2,0,"received",0,0
49467,2019-04-06,"32","31-45","SMS",4,0,"received",0,0
49468,2019-04-08,"35","31-45","SMS",2,0,"received",0,0
49469,2019-04-13,"45","31-45","SMS",6,0,"received",0,0
49470,2019-04-05,"27","18-30","SMS",6,0,"received",0,0
49471,2019-04-02,"21","18-30","Email",2,0,"received",0,0
49472,2019-04-13,"38","31-45","Email",4,0,"received",0,0
49473,2019-04-05,"42","31-45","SMS",2,0,"received",0,0
49474,2019-04-14,"27","18-30","Email",2,0,"received",0,0
49475,2019-04-05,"19","18-30","SMS",6,0,"received",0,0
49476,2019-05-01,"19","18-30","Email",6,0,"received",0,0
49477,2019-04-30,"34","31-45","SMS",2,0,"received",0,0
49478,2019-05-01,"25","18-30","SMS",2,0,"received",0,0
49479,2019-04-21,"41","31-45","Email",6,0,"received",0,0
49480,2019-04-08,"58","46-60","Email",2,0,"received",0,0
49481,2019-04-27,"45","31-45","Email",4,0,"received",0,0
49482,2019-04-10,"25","18-30","SMS",6,1,"bounced",0,0
49483,2019-04-28,"38","31-45","SMS",4,0,"received",0,0
49484,2019-04-25,"30","18-30","SMS",2,0,"received",0,0
49485,2019-04-11,"74","60+","SMS",2,0,"received",0,0
49486,2019-04-28,"44","31-45","Email",2,0,"received",0,0
49487,2019-04-12,"58","46-60","Email",4,0,"received",0,0
49488,2019-04-04,"24","18-30","Email",6,0,"received",0,0
49489,2019-04-22,"49","46-60","SMS",2,0,"received",0,0
49490,2019-04-16,"49","46-60","Email",4,0,"received",0,0
49491,2019-04-10,"40","31-45","SMS",4,0,"received",0,0
49492,2019-04-15,"24","18-30","SMS",2,0,"received",0,0
49493,2019-04-05,"29","18-30","SMS",2,1,"saw review",0,0
49494,2019-04-08,"34","31-45","Email",2,0,"received",0,0
49495,2019-05-01,"53","46-60","SMS",2,0,"received",0,0
49496,2019-04-08,"24","18-30","Email",2,1,"added to cart",0,0
49497,2019-04-03,"41","31-45","Email",2,0,"received",0,0
49498,2019-04-03,"36","31-45","Email",6,0,"received",0,0
49499,2019-04-28,"39","31-45","Email",2,0,"received",0,0
49500,2019-04-24,"35","31-45","Email",6,0,"received",0,0
49501,2019-04-04,"38","31-45","SMS",2,0,"received",0,0
49502,2019-04-01,"54","46-60","SMS",6,0,"received",0,0
49503,2019-04-03,"43","31-45","SMS",2,0,"received",0,0
49504,2019-04-21,"34","31-45","Email",6,0,"received",0,0
49505,2019-04-09,"42","31-45","Email",6,0,"received",0,0
49506,2019-04-10,"18","18-30","SMS",4,0,"received",0,0
49507,2019-04-18,"59","46-60","Email",2,0,"received",0,0
49508,2019-04-11,"36","31-45","SMS",2,0,"received",0,0
49509,2019-04-04,"36","31-45","SMS",2,0,"received",0,0
49510,2019-04-07,"50","46-60","Email",2,1,"saw review",0,0
49511,2019-04-07,"34","31-45","Email",4,0,"received",0,0
49512,2019-04-27,"56","46-60","Email",4,0,"received",0,0
49513,2019-04-24,"64","60+","SMS",6,0,"received",0,0
49514,2019-04-15,"44","31-45","Email",6,1,"bounced",0,0
49515,2019-04-07,"24","18-30","SMS",4,0,"received",0,0
49516,2019-04-02,"44","31-45","Email",2,0,"received",0,0
49517,2019-04-09,"18","18-30","Email",6,0,"received",0,0
49518,2019-04-02,"70","60+","Email",6,0,"received",0,0
49519,2019-04-14,"39","31-45","Email",6,0,"received",0,0
49520,2019-04-29,"44","31-45","SMS",4,0,"received",0,0
49521,2019-04-08,"31","31-45","SMS",2,0,"received",0,0
49522,2019-04-13,"23","18-30","SMS",4,0,"received",0,0
49523,2019-04-07,"21","18-30","Email",4,0,"received",0,0
49524,2019-04-10,"55","46-60","SMS",2,0,"received",0,0
49525,2019-04-19,"56","46-60","SMS",2,0,"received",0,0
49526,2019-04-24,"22","18-30","SMS",2,0,"received",0,0
49527,2019-04-19,"19","18-30","SMS",4,0,"received",0,0
49528,2019-04-01,"40","31-45","Email",2,0,"received",0,0
49529,2019-04-09,"24","18-30","Email",2,0,"received",0,0
49530,2019-04-06,"33","31-45","SMS",2,0,"received",0,0
49531,2019-04-27,"23","18-30","Email",4,0,"received",0,0
49532,2019-04-09,"26","18-30","SMS",2,0,"received",0,0
49533,2019-04-12,"45","31-45","Email",2,0,"received",0,0
49534,2019-04-01,"30","18-30","SMS",2,0,"received",0,0
49535,2019-04-25,"23","18-30","SMS",2,0,"received",0,0
49536,2019-04-23,"36","31-45","Email",4,0,"received",0,0
49537,2019-04-13,"40","31-45","Email",4,0,"received",0,0
49538,2019-04-30,"35","31-45","SMS",2,0,"received",0,0
49539,2019-04-19,"38","31-45","Email",4,0,"received",0,0
49540,2019-04-26,"43","31-45","Email",2,0,"received",0,0
49541,2019-04-12,"35","31-45","SMS",4,0,"received",0,0
49542,2019-04-27,"23","18-30","Email",2,0,"received",0,0
49543,2019-04-12,"25","18-30","Email",6,0,"received",0,0
49544,2019-04-07,"32","31-45","Email",4,0,"received",0,0
49545,2019-04-05,"33","31-45","SMS",2,0,"received",0,0
49546,2019-04-21,"19","18-30","Email",6,0,"received",0,0
49547,2019-04-25,"53","46-60","Email",2,0,"received",0,0
49548,2019-04-02,"42","31-45","SMS",2,0,"received",0,0
49549,2019-04-28,"42","31-45","SMS",6,0,"received",0,0
49550,2019-04-13,"20","18-30","SMS",6,0,"received",0,0
49551,2019-04-18,"28","18-30","SMS",4,0,"received",0,0
49552,2019-04-19,"38","31-45","SMS",2,0,"received",0,0
49553,2019-04-15,"22","18-30","SMS",2,0,"received",0,0
49554,2019-04-26,"49","46-60","SMS",2,0,"received",0,0
49555,2019-04-13,"59","46-60","SMS",2,1,"saw review",0,0
49556,2019-04-09,"23","18-30","Email",4,0,"received",0,0
49557,2019-04-21,"20","18-30","SMS",2,0,"received",0,0
49558,2019-04-29,"42","31-45","SMS",2,0,"received",0,0
49559,2019-04-15,"25","18-30","SMS",2,0,"received",0,0
49560,2019-04-23,"36","31-45","SMS",6,0,"received",0,0
49561,2019-04-12,"55","46-60","SMS",4,0,"received",0,0
49562,2019-04-06,"28","18-30","Email",2,0,"received",0,0
49563,2019-04-20,"41","31-45","Email",2,0,"received",0,0
49564,2019-04-01,"36","31-45","SMS",6,1,"added to cart",0,0
49565,2019-04-14,"49","46-60","SMS",2,0,"received",0,0
49566,2019-04-29,"29","18-30","Email",6,0,"received",0,0
49567,2019-04-19,"60","60+","SMS",4,0,"received",0,0
49568,2019-04-24,"61","60+","Email",2,0,"received",0,0
49569,2019-04-12,"19","18-30","Email",4,0,"received",0,0
49570,2019-04-09,"71","60+","SMS",2,1,"payment page",0,0
49571,2019-04-30,"24","18-30","Email",4,0,"received",0,0
49572,2019-04-13,"43","31-45","Email",4,0,"received",0,0
49573,2019-04-22,"20","18-30","Email",2,0,"received",0,0
49574,2019-04-04,"44","31-45","SMS",4,0,"received",0,0
49575,2019-04-09,"43","31-45","Email",4,0,"received",0,0
49576,2019-04-06,"60","60+","SMS",2,0,"received",0,0
49577,2019-04-03,"18","18-30","SMS",6,0,"received",0,0
49578,2019-04-14,"60","46-60","SMS",4,1,"added to cart",0,0
49579,2019-04-20,"31","31-45","SMS",2,0,"received",0,0
49580,2019-04-20,"44","31-45","SMS",4,0,"received",0,0
49581,2019-04-01,"39","31-45","SMS",2,0,"received",0,0
49582,2019-04-29,"39","31-45","SMS",2,0,"received",0,0
49583,2019-04-07,"40","31-45","SMS",2,0,"received",0,0
49584,2019-04-16,"35","31-45","SMS",2,0,"received",0,0
49585,2019-04-28,"28","18-30","SMS",2,0,"received",0,0
49586,2019-04-04,"33","31-45","Email",2,0,"received",0,0
49587,2019-04-25,"26","18-30","Email",2,0,"received",0,0
49588,2019-04-24,"37","31-45","Email",2,0,"received",0,0
49589,2019-04-10,"40","31-45","SMS",4,0,"received",0,0
49590,2019-04-26,"52","46-60","SMS",2,0,"received",0,0
49591,2019-04-06,"40","31-45","SMS",2,0,"received",0,0
49592,2019-04-08,"32","31-45","SMS",2,0,"received",0,0
49593,2019-04-28,"26","18-30","Email",2,0,"received",0,0
49594,2019-04-26,"28","18-30","Email",4,0,"received",0,0
49595,2019-04-17,"18","18-30","SMS",2,0,"received",0,0
49596,2019-04-17,"35","31-45","SMS",2,1,"bounced",0,0
49597,2019-04-16,"22","18-30","SMS",4,0,"received",0,0
49598,2019-04-22,"31","31-45","SMS",4,0,"received",0,0
49599,2019-05-01,"69","60+","Email",6,0,"received",0,0
49600,2019-04-11,"56","46-60","Email",2,0,"received",0,0
49601,2019-04-28,"71","60+","SMS",2,0,"received",0,0
49602,2019-04-03,"42","31-45","SMS",4,0,"received",0,0
49603,2019-04-10,"26","18-30","SMS",2,0,"received",0,0
49604,2019-04-28,"30","18-30","Email",2,0,"received",0,0
49605,2019-04-18,"19","18-30","SMS",6,0,"received",0,0
49606,2019-04-10,"26","18-30","SMS",2,0,"received",0,0
49607,2019-04-15,"36","31-45","SMS",2,0,"received",0,0
49608,2019-04-08,"40","31-45","SMS",2,0,"received",0,0
49609,2019-04-24,"30","18-30","SMS",4,0,"received",0,0
49610,2019-04-28,"27","18-30","Email",2,0,"received",0,0
49611,2019-04-22,"29","18-30","Email",2,0,"received",0,0
49612,2019-04-22,"39","31-45","Email",2,0,"received",0,0
49613,2019-04-30,"42","31-45","Email",2,0,"received",0,0
49614,2019-04-10,"69","60+","Email",2,0,"received",0,0
49615,2019-04-17,"43","31-45","Email",2,0,"received",0,0
49616,2019-04-05,"54","46-60","SMS",6,0,"received",0,0
49617,2019-04-15,"58","46-60","SMS",6,0,"received",0,0
49618,2019-04-03,"40","31-45","Email",4,0,"received",0,0
49619,2019-04-08,"70","60+","SMS",2,0,"received",0,0
49620,2019-04-08,"33","31-45","SMS",2,0,"received",0,0
49621,2019-04-29,"40","31-45","Email",2,0,"received",0,0
49622,2019-04-30,"46","46-60","SMS",2,0,"received",0,0
49623,2019-04-26,"34","31-45","Email",2,0,"received",0,0
49624,2019-04-28,"33","31-45","SMS",2,0,"received",0,0
49625,2019-04-22,"58","46-60","Email",6,0,"received",0,0
49626,2019-05-01,"71","60+","SMS",4,0,"received",0,0
49627,2019-04-13,"63","60+","Email",4,0,"received",0,0
49628,2019-04-26,"41","31-45","SMS",2,0,"received",0,0
49629,2019-04-06,"33","31-45","SMS",6,0,"received",0,0
49630,2019-04-11,"34","31-45","SMS",4,0,"received",0,0
49631,2019-04-14,"42","31-45","SMS",4,0,"received",0,0
49632,2019-04-15,"38","31-45","Email",4,0,"received",0,0
49633,2019-04-10,"43","31-45","SMS",2,0,"received",0,0
49634,2019-04-18,"41","31-45","SMS",2,0,"received",0,0
49635,2019-04-16,"34","31-45","SMS",2,0,"received",0,0
49636,2019-04-01,"73","60+","SMS",2,0,"received",0,0
49637,2019-04-17,"27","18-30","Email",6,0,"received",0,0
49638,2019-04-19,"52","46-60","SMS",6,0,"received",0,0
49639,2019-04-06,"71","60+","SMS",2,0,"received",0,0
49640,2019-04-13,"33","31-45","SMS",4,0,"received",0,0
49641,2019-04-29,"35","31-45","Email",6,0,"received",0,0
49642,2019-04-27,"48","46-60","SMS",2,0,"received",0,0
49643,2019-04-22,"18","18-30","Email",2,0,"received",0,0
49644,2019-04-30,"51","46-60","Email",2,0,"received",0,0
49645,2019-04-18,"52","46-60","Email",2,0,"received",0,0
49646,2019-05-01,"50","46-60","SMS",2,0,"received",0,0
49647,2019-04-11,"38","31-45","SMS",2,0,"received",0,0
49648,2019-04-23,"47","46-60","Email",4,0,"received",0,0
49649,2019-04-22,"41","31-45","SMS",2,0,"received",0,0
49650,2019-04-11,"22","18-30","SMS",2,0,"received",0,0
49651,2019-04-11,"19","18-30","Email",2,1,"saw review",0,0
49652,2019-04-22,"38","31-45","Email",4,0,"received",0,0
49653,2019-04-24,"56","46-60","SMS",6,0,"received",0,0
49654,2019-04-28,"51","46-60","SMS",2,1,"added to cart",0,0
49655,2019-04-27,"57","46-60","Email",4,0,"received",0,0
49656,2019-04-24,"55","46-60","SMS",2,0,"received",0,0
49657,2019-05-01,"26","18-30","SMS",2,0,"received",0,0
49658,2019-04-09,"37","31-45","Email",4,0,"received",0,0
49659,2019-04-12,"35","31-45","SMS",4,0,"received",0,0
49660,2019-04-27,"36","31-45","Email",2,0,"received",0,0
49661,2019-04-02,"52","46-60","SMS",6,0,"received",0,0
49662,2019-04-16,"22","18-30","SMS",2,0,"received",0,0
49663,2019-04-15,"69","60+","Email",6,0,"received",0,0
49664,2019-04-24,"47","46-60","SMS",2,0,"received",0,0
49665,2019-04-06,"19","18-30","Email",4,0,"received",0,0
49666,2019-04-26,"40","31-45","SMS",2,0,"received",0,0
49667,2019-05-01,"22","18-30","Email",4,0,"received",0,0
49668,2019-04-23,"32","31-45","Email",2,0,"received",0,0
49669,2019-04-14,"27","18-30","SMS",2,1,"bounced",0,0
49670,2019-04-19,"21","18-30","Email",4,0,"received",0,0
49671,2019-04-04,"24","18-30","Email",2,0,"received",0,0
49672,2019-04-28,"29","18-30","SMS",4,0,"received",0,0
49673,2019-04-30,"73","60+","Email",4,0,"received",0,0
49674,2019-04-04,"68","60+","Email",2,0,"received",0,0
49675,2019-04-01,"30","18-30","SMS",4,0,"received",0,0
49676,2019-04-06,"19","18-30","SMS",4,0,"received",0,0
49677,2019-04-20,"59","46-60","Email",2,0,"received",0,0
49678,2019-04-19,"22","18-30","SMS",4,0,"received",0,0
49679,2019-04-15,"52","46-60","Email",2,0,"received",0,0
49680,2019-04-19,"43","31-45","Email",4,0,"received",0,0
49681,2019-04-18,"31","31-45","SMS",4,0,"received",0,0
49682,2019-04-14,"56","46-60","SMS",2,0,"received",0,0
49683,2019-04-27,"43","31-45","SMS",6,0,"received",0,0
49684,2019-04-21,"23","18-30","SMS",2,0,"received",0,0
49685,2019-04-01,"24","18-30","SMS",4,0,"received",0,0
49686,2019-04-13,"40","31-45","Email",2,0,"received",0,0
49687,2019-04-28,"56","46-60","Email",4,0,"received",0,0
49688,2019-04-11,"21","18-30","SMS",2,0,"received",0,0
49689,2019-04-12,"48","46-60","SMS",2,0,"received",0,0
49690,2019-04-04,"27","18-30","SMS",4,0,"received",0,0
49691,2019-04-21,"34","31-45","SMS",2,0,"received",0,0
49692,2019-04-01,"30","18-30","SMS",2,0,"received",0,0
49693,2019-04-17,"46","46-60","Email",4,0,"received",0,0
49694,2019-05-01,"37","31-45","SMS",4,0,"received",0,0
49695,2019-04-07,"58","46-60","Email",4,0,"received",0,0
49696,2019-04-18,"44","31-45","SMS",4,0,"received",0,0
49697,2019-04-08,"46","46-60","Email",2,0,"received",0,0
49698,2019-04-26,"37","31-45","Email",4,0,"received",0,0
49699,2019-04-23,"39","31-45","SMS",2,0,"received",0,0
49700,2019-04-17,"39","31-45","SMS",2,0,"received",0,0
49701,2019-04-04,"22","18-30","Email",4,0,"received",0,0
49702,2019-04-15,"41","31-45","SMS",2,0,"received",0,0
49703,2019-04-20,"24","18-30","SMS",4,0,"received",0,0
49704,2019-04-16,"65","60+","SMS",6,0,"received",0,0
49705,2019-04-02,"40","31-45","SMS",2,0,"received",0,0
49706,2019-04-18,"36","31-45","Email",2,0,"received",0,0
49707,2019-04-24,"71","60+","Email",2,0,"received",0,0
49708,2019-04-24,"45","31-45","Email",2,1,"bounced",0,0
49709,2019-04-16,"22","18-30","SMS",2,0,"received",0,0
49710,2019-04-14,"33","31-45","SMS",2,0,"received",0,0
49711,2019-04-03,"32","31-45","SMS",2,0,"received",0,0
49712,2019-04-21,"54","46-60","SMS",2,0,"received",0,0
49713,2019-04-30,"38","31-45","Email",4,0,"received",0,0
49714,2019-04-15,"60","46-60","SMS",2,1,"bounced",0,0
49715,2019-04-11,"52","46-60","Email",2,0,"received",0,0
49716,2019-04-30,"18","18-30","SMS",2,0,"received",0,0
49717,2019-04-23,"45","31-45","SMS",2,0,"received",0,0
49718,2019-04-07,"22","18-30","Email",2,0,"received",0,0
49719,2019-04-17,"45","31-45","SMS",2,0,"received",0,0
49720,2019-04-16,"23","18-30","SMS",2,1,"saw review",0,0
49721,2019-04-04,"18","18-30","SMS",2,0,"received",0,0
49722,2019-04-17,"30","18-30","SMS",2,0,"received",0,0
49723,2019-04-10,"36","31-45","Email",2,0,"received",0,0
49724,2019-04-21,"25","18-30","Email",6,0,"received",0,0
49725,2019-04-22,"31","31-45","SMS",4,0,"received",0,0
49726,2019-04-04,"23","18-30","SMS",4,0,"received",0,0
49727,2019-04-22,"51","46-60","SMS",2,0,"received",0,0
49728,2019-04-07,"35","31-45","SMS",2,0,"received",0,0
